feature,importance,feature_type
sep recovered,3.887001611933173e-06,text
oct recovered,3.864786688505706e-06,text
joint muscle,3.8463688590311885e-06,text
daily activities,3.836870872179321e-06,text
dysgeusia,3.820625130444983e-06,text
partial,3.819458177667368e-06,text
roughly,3.815732675930668e-06,text
date time,3.8154558347514315e-06,text
toe,3.814964642968267e-06,text
interchange,3.7958627576424697e-06,text
patient able,3.7936269311061696e-06,text
breast pain,3.790909186692515e-06,text
prn,3.785001858941294e-06,text
length,3.783887233697692e-06,text
chills severe,3.7696139434288805e-06,text
posterior,3.7642202045786344e-06,text
red area,3.7529087753628417e-06,text
limits,3.740434635360868e-06,text
dots,3.73561055796885e-06,text
individual,3.7331811230206595e-06,text
reduce,3.7315938078645154e-06,text
let know,3.708011763973448e-06,text
tiredness headache,3.706274411934183e-06,text
route unspecified,3.6827538988113703e-06,text
ml instead,3.6739841163735465e-06,text
normal saline,3.6469544702813905e-06,text
intramuscular batch,3.6446326219750394e-06,text
identified retrospective,3.618221663654981e-06,text
ribs,3.591902325349815e-06,text
covid moderna,3.587121041676148e-06,text
systemic allergic,3.5822702477166154e-06,text
aug dose,3.5786776039798667e-06,text
fell asleep,3.577870665803243e-06,text
site swollen,3.5618521052502876e-06,text
recovered date,3.551025995952839e-06,text
shoulder neck,3.545883796322493e-06,text
code,3.5453425637326777e-06,text
reviewed,3.539249505163804e-06,text
treating,3.519857634455469e-06,text
dose consumer,3.505528942937396e-06,text
stated got,3.4994899901024736e-06,text
fatigue feeling,3.4963935340416585e-06,text
vit,3.4863842398193437e-06,text
left lower,3.4797976845222655e-06,text
arm action,3.476523464893288e-06,text
colon,3.4580710034241246e-06,text
site bruising,3.448836927882398e-06,text
time product,3.4339714489524918e-06,text
excursion poor,3.432050722518689e-06,text
acetate,3.4239555904515543e-06,text
experienced extreme,3.4173460696516585e-06,text
occasionally,3.4159862800111637e-06,text
prev dose,3.411995980696128e-06,text
receipt,3.4041001975077924e-06,text
notify,3.3982413280201136e-06,text
product storage,3.3884285744482428e-06,text
feel good,3.3648391974607895e-06,text
el expiration,3.3530855484903213e-06,text
site consumer,3.3490652555282154e-06,text
requested follow-up,3.3356787044829663e-06,text
malaise feeling,3.3226050631395597e-06,text
jan pm,3.317864098426621e-06,text
bacterial,3.3090963028089907e-06,text
vax,3.2865452665783493e-06,text
rash pruritic,3.2759769551991387e-06,text
original omicron,3.273460452719857e-06,text
emails,3.2650578826846743e-06,text
license partner,3.2618246591723014e-06,text
flow,3.242847608135799e-06,text
nodule,3.24278009183306e-06,text
soft,3.2356207969905026e-06,text
stenosis,3.234470979931409e-06,text
starts,3.229933889722292e-06,text
symptoms subsided,3.2265170805269244e-06,text
started itching,3.21568817809383e-06,text
site year-old,3.2143604047717648e-06,text
authority license,3.209874249868002e-06,text
taper,3.200609911848717e-06,text
mod reporter,3.199654279559965e-06,text
pain shoulder,3.1930966436173805e-06,text
like flu,3.183285250978602e-06,text
risankizumab,3.1592546840603552e-06,text
patient male,3.157565709486793e-06,text
headache pyrexia,3.1565429530452502e-06,text
oct described,3.153788207613618e-06,text
veins,3.152386106003053e-06,text
swollen injection,3.1502433518733017e-06,text
administered day,3.1484202120114606e-06,text
felt fine,3.147791967199069e-06,text
received reference,3.146630755410458e-06,text
pulse ox,3.146444591127509e-06,text
swelling lymph,3.134257751264721e-06,text
dose time,3.13104726257616e-06,text
rash itchy,3.1291613471467172e-06,text
site warmth,3.1216400038761385e-06,text
feeling bad,3.0824890638549226e-06,text
effective,3.058379553068036e-06,text
headache lasted,3.0575453458493127e-06,text
joint swelling,3.0390525428062905e-06,text
encephalopathy,3.0388249092576107e-06,text
dose jan,3.0307240479568107e-06,text
low fever,3.025745014934994e-06,text
right hip,3.0197209746127777e-06,text
cat__STATE_VI,3.0158776703489614e-06,structured
loud,3.0089221201635306e-06,text
mark,2.9987271836897938e-06,text
citrate,2.9984434582340045e-06,text
freezing,2.988687862847769e-06,text
site time,2.984797147476198e-06,text
arthralgia pain,2.9769188434307223e-06,text
slight fever,2.9523275535365687e-06,text
medication reporter,2.943237124680718e-06,text
achiness,2.911594148695938e-06,text
testing positive,2.8947191979149227e-06,text
asthenia weakness,2.891858758605155e-06,text
reference entered,2.891769449350597e-06,text
pain feeling,2.878704159491244e-06,text
head toe,2.878016607507265e-06,text
opened,2.8779722862276497e-06,text
sense taste,2.877306048974206e-06,text
verbatim,2.8758127850068357e-06,text
quality complaint,2.8524366706566456e-06,text
throbbing,2.843656602261352e-06,text
fatigue extreme,2.8056769121691857e-06,text
omicron ba,2.79936646239024e-06,text
site left,2.788511317360535e-06,text
away days,2.7775203195122633e-06,text
rash red,2.770528517690653e-06,text
sinusitis,2.766973219087458e-06,text
arm year-old,2.7534519052595698e-06,text
red spot,2.7528463598508906e-06,text
gout,2.7510525052665674e-06,text
falls,2.7387201053994753e-06,text
information dec,2.722645371735824e-06,text
partner,2.7039540074701143e-06,text
rd day,2.6850684201660783e-06,text
rt,2.6808804921512127e-06,text
colitis,2.6689313216682624e-06,text
number ff,2.663773749561324e-06,text
dose vaccination,2.6544170673638605e-06,text
experienced poor,2.6486458176860137e-06,text
mailbox missed,2.639856157508295e-06,text
chills pyrexia,2.6331031757283454e-06,text
occurrence product,2.632865112602199e-06,text
administered days,2.6284128165981188e-06,text
spells,2.6244256451926153e-06,text
experienced pruritus,2.6232503356983485e-06,text
pfs,2.6109274254021095e-06,text
nasopharyngitis,2.610826575491232e-06,text
morning woke,2.604954334321583e-06,text
pain joint,2.601664567795147e-06,text
orange,2.599201440226718e-06,text
cat__STATE_AK,2.5981881832782046e-06,structured
rebound,2.5645124556513376e-06,text
inappropriate age,2.561053072835853e-06,text
day course,2.5465028117340373e-06,text
erythema arm,2.5453475658628653e-06,text
fatigue felt,2.5438140316820414e-06,text
breasts,2.540417981860732e-06,text
non-hcp,2.5357784239807084e-06,text
hours dose,2.535555122486034e-06,text
restless,2.527842961155696e-06,text
form oct,2.5268178889126867e-06,text
blotchy,2.5166375661623574e-06,text
illness flu,2.4968884139566297e-06,text
exposed temperature,2.4800393808416493e-06,text
odd,2.4734032618145486e-06,text
information oct,2.4684494625786082e-06,text
guidelines,2.462544613833241e-06,text
bipap,2.4495461269815395e-06,text
contusion,2.42794534812089e-06,text
folic acid,2.418748050317333e-06,text
sick stomach,2.392786813064288e-06,text
positive therapeutic,2.381698335997746e-06,text
clinical vaccination,2.3734967348184507e-06,text
spikevax batch,2.3497042220387077e-06,text
basically,2.3417995156504114e-06,text
event time,2.340156771778314e-06,text
arm resolved,2.336744987148507e-06,text
booster doses,2.3208367063142046e-06,text
chills pain,2.3206679584589234e-06,text
watery,2.3144381014590007e-06,text
cat__STATE_WY,2.3105854666092653e-06,structured
approx hours,2.304648728911968e-06,text
recurrent,2.3017693170573836e-06,text
half dose,2.2988500460343137e-06,text
shoulder elbow,2.2978685655036884e-06,text
systolic,2.2954416824536555e-06,text
mild injection,2.2911490653955466e-06,text
omission,2.276076931442824e-06,text
arm time,2.2417182971826083e-06,text
gums,2.2398109553409995e-06,text
recommend,2.23200008083026e-06,text
date vaccine,2.2299922488631237e-06,text
myalgia body,2.222272177062972e-06,text
muscle soreness,2.217784902068783e-06,text
baseball,2.2149164637677963e-06,text
hypoxic respiratory,2.1980121046244135e-06,text
cat__STATE_NE,2.1939303668463868e-06,structured
stairs,2.177769237917933e-06,text
compromised,2.164259064106356e-06,text
alopecia,2.1408925157327074e-06,text
onset nov,2.1292121581728025e-06,text
depressed,2.0962635716263333e-06,text
hardness,2.069310665850628e-06,text
adult female,2.0549958854707873e-06,text
product dose,2.054907881123165e-06,text
pain soreness,2.037888399419636e-06,text
red warm,2.0354323263966047e-06,text
pressure chest,2.0263556167803906e-06,text
ng,2.0248480200064707e-06,text
given days,1.9989369491168445e-06,text
ckd,1.9924592249504712e-06,text
skin rash,1.9842179011171654e-06,text
shingles vaccine,1.966044961375137e-06,text
chills myalgia,1.9648884397126818e-06,text
patient fainted,1.9556396664655798e-06,text
nap,1.946251610345731e-06,text
eczema,1.938761122322599e-06,text
assessment ongoing,1.9326501782600447e-06,text
nov received,1.9308132295709254e-06,text
arm swelled,1.9283226524201942e-06,text
leaked,1.9085441461914374e-06,text
reaction known,1.8992904182682023e-06,text
clavicle,1.8915749110877954e-06,text
near injection,1.8883685159609667e-06,text
index,1.8767696285338644e-06,text
experienced myalgia,1.8686552144494469e-06,text
ring,1.8599347349688587e-06,text
lump injection,1.8598282665132656e-06,text
controlled,1.8559246144270774e-06,text
nausea chills,1.8306064352466264e-06,text
jan recovered,1.8299226270631097e-06,text
site itching,1.8218426346034163e-06,text
occurrence pyrexia,1.8021536256265351e-06,text
time administration,1.7969187317136786e-06,text
wearing,1.7850288828927585e-06,text
recorded,1.7831806696469193e-06,text
fever day,1.7801329192811501e-06,text
binary__CUR_ILL__lymphatic_edema,1.7753767965763304e-06,structured
took ibuprofen,1.7730244389463574e-06,text
ulcerative colitis,1.772699201404884e-06,text
congested,1.7719588987727756e-06,text
health authority,1.7694650554633587e-06,text
general malaise,1.7672385854510312e-06,text
unable sleep,1.7641915786970886e-06,text
right away,1.757412690403573e-06,text
covid mar,1.750862995204565e-06,text
administration second,1.7329844379588467e-06,text
coffee,1.7318552135919305e-06,text
itchy injection,1.7032545967045596e-06,text
remained unchanged,1.688678735224694e-06,text
face swollen,1.6853976201584877e-06,text
inadvertently,1.6681158385088824e-06,text
throw,1.6674483790751746e-06,text
doses given,1.665659756904545e-06,text
venous,1.6637908135081263e-06,text
doses administered,1.661575692194952e-06,text
vaccine used,1.6562295243943443e-06,text
stinging,1.6415671145137856e-06,text
started experience,1.6363918964421785e-06,text
site itchy,1.6227060631689697e-06,text
swelling non,1.6053969798841184e-06,text
old patient,1.5905586175537014e-06,text
days resolved,1.5552678156671244e-06,text
form sep,1.5489578103249773e-06,text
site headache,1.5345123274296469e-06,text
determine,1.5266510652037427e-06,text
mean,1.5213363088488688e-06,text
sore injection,1.5004029131602183e-06,text
fever hours,1.4895274553597824e-06,text
fever action,1.4748735865174507e-06,text
cough cough,1.46744309841663e-06,text
vaccine year-old,1.4609467565311024e-06,text
feeling fine,1.4532611332201147e-06,text
red circle,1.4312861335978811e-06,text
patients administered,1.414982256305262e-06,text
lateral,1.401284984998757e-06,text
began feeling,1.3871765022515346e-06,text
volume,1.3833391325091227e-06,text
feeling little,1.3807603875464971e-06,text
site fatigue,1.3797103870423756e-06,text
tenderness injection,1.357111314107762e-06,text
fatigue pain,1.3225575753142403e-06,text
tingling left,1.3052787670666341e-06,text
pain year-old,1.3015317815998528e-06,text
arm itchy,1.2980699613074576e-06,text
intramuscular administration,1.2975180013977375e-06,text
notes tested,1.2957280829859903e-06,text
arthritis flare,1.2897168579354718e-06,text
site tenderness,1.2791301611620194e-06,text
jaw pain,1.2768634224423215e-06,text
fever myalgia,1.2746833667655844e-06,text
paxlovid treatment,1.2709753070822307e-06,text
little tired,1.267564741811978e-06,text
chills hours,1.2558179231820056e-06,text
excursion time,1.2476139609765572e-06,text
resolved hours,1.2404783357148495e-06,text
symptomatic,1.236447811134838e-06,text
treatment therapeutic,1.2297912826977277e-06,text
time feeling,1.2243911279589414e-06,text
degree fahrenheit,1.216485618148958e-06,text
unbearable,1.1951697548332005e-06,text
given day,1.1765064840255354e-06,text
patient provided,1.1630354025385777e-06,text
cold chills,1.149132477410893e-06,text
cervical,1.1479332254301788e-06,text
abdominal discomfort,1.1403038234380267e-06,text
temperature degrees,1.1341777731620338e-06,text
abnormal felt,1.1235184714660993e-06,text
expired moderna,1.088056008831973e-06,text
fatigue tiredness,1.0842974607988876e-06,text
sick days,1.077649182684278e-06,text
overdose,1.075126527506896e-06,text
letter,1.0750946495960635e-06,text
discolouration,1.0296063888804246e-06,text
acute kidney,1.023464034188089e-06,text
mood,1.0217189228392952e-06,text
elasomeran,1.0168313942114301e-06,text
touch injection,1.003327747643407e-06,text
yr,9.964232935966902e-07,text
pm day,9.904241953739492e-07,text
ml moderna,9.729368999945316e-07,text
chief complaint,9.654858680721849e-07,text
feeling cold,9.652469952907114e-07,text
tab,9.616953392712447e-07,text
stomach ache,9.498010000806134e-07,text
sep described,9.357491800427713e-07,text
excursion assessment,9.308779682626123e-07,text
brand pfizer,8.973437810699055e-07,text
puncture,8.951885400739351e-07,text
erythema red,8.930424474115141e-07,text
unremarkable,8.799760756916195e-07,text
breaking,8.768763297051206e-07,text
arm vaccination,8.276187180506972e-07,text
hours fever,8.25252021196968e-07,text
personal independence,8.025869806986029e-07,text
arm shot,7.783133378248387e-07,text
vial initially,7.696570652146256e-07,text
arm hurting,7.579412448258711e-07,text
bone pain,7.475883728062914e-07,text
temperature hours,7.329555101109025e-07,text
rash appeared,7.257394461193783e-07,text
administered past,7.206544116217374e-07,text
bud date,7.036666063572817e-07,text
lobe,6.970739067993101e-07,text
error patient,6.744561178184426e-07,text
onset sep,6.723654447456915e-07,text
vaccinator,6.67621965921344e-07,text
administered prophylactic,6.658594648653213e-07,text
mar described,6.506539423668208e-07,text
dose adverse,6.245164410657093e-07,text
mobility decreased,6.040028673022056e-07,text
dose instead,5.804359430803967e-07,text
time vial,5.641337966088928e-07,text
site mass,5.522201175073134e-07,text
armpits,5.227693296680518e-07,text
feb recovered,5.112469651187222e-07,text
felt cold,5.003393241323415e-07,text
monovalent vaccine,4.957597542925497e-07,text
cat__STATE_GU,4.796786399893771e-07,structured
clock,4.648852148900902e-07,text
baby aspirin,4.6310356322298885e-07,text
arm chills,4.3498702908612083e-07,text
psoriatic arthritis,4.3059327134832764e-07,text
parents,4.1597599125300166e-07,text
yellow,4.0997432870023863e-07,text
dose vial,4.091984488065454e-07,text
refrigerator jun,4.077728118276276e-07,text
headache headaches,4.059106012510398e-07,text
